,price,Position,combinedForecast,Profit&Loss,Profit&Loss
2008-04-02,90.77119230769226,-0.0,5.685809760888059,-0.02310184402995219,5736.2399821521685
2008-04-03,90.74619230769224,-0.0,5.276413959992542,-0.02310174041213031,5736.216880411756
2008-04-04,90.95119230769224,-0.0,5.014300182635411,-0.02310163765650941,5736.1937787741
2008-04-07,90.88119230769226,-0.0,4.935337715331242,-0.023101535753085045,5736.170677238347
2008-04-08,,-0.0,4.935304739967969,-0.023101434696400247,5736.14757580365
2008-04-09,90.92119230769228,-0.0,4.912155754897534,-0.023101334478269564,5736.124474469172
2008-04-10,90.86619230769227,-0.0,4.820813799265282,-0.023101235092326533,5736.10137323408
2008-04-11,90.95119230769228,-0.0,4.985881717835039,-0.023101136529476207,5736.07827209755
2008-04-14,90.90119230769228,-0.0,4.989375259817104,-0.023101038785171113,5736.055171058765
2008-04-15,90.78619230769226,-0.0,4.486802470048884,-0.023100941850316303,5736.032070116915
2008-04-16,90.59619230769226,-0.0,3.3243417510112954,-0.023100845718545315,5736.008969271196
2008-04-17,90.60119230769227,-0.0,2.6713670473914806,-0.023100750383491686,5735.985868520813
2008-04-18,90.62119230769228,-0.0,2.1429262583795885,-0.023100655836969963,5735.962767864976
2008-04-21,90.69119230769226,-0.0,1.8518270103514543,-0.023100562074432673,5735.939667302901
2008-04-22,90.70619230769226,-0.0,1.6682749022594503,-0.02310046908678487,5735.916566833815
2008-04-23,90.70119230769228,-0.0,1.4926190669769492,-0.023100376868569583,5735.893466456946
2008-04-24,90.57619230769228,-0.0,0.9023782908381922,-0.02310028541342035,5735.870366171533
2008-04-25,90.54619230769228,-0.0,0.34128266444321204,-0.023100194714061217,5735.847265976819
2008-04-28,90.59619230769226,-0.0,-0.0043220182601734335,-0.023100104765035212,5735.8241658720535
2008-04-29,90.61619230769227,-0.0,-0.24549846316319401,-0.023100015558156883,5735.801065856495
2008-04-30,90.67619230769226,-0.0,-0.2589871044623854,-0.023099927088878758,5735.7779659294065
2008-05-01,,-0.0,-0.25917241706031524,-0.023099839349924878,5735.754866090057
2008-05-02,90.60619230769228,-0.0,-0.5266293900235968,-0.02309975233492878,5735.731766337722
2008-05-05,90.62119230769228,-0.0,-0.709265372518827,-0.023099666038433497,5735.708666671683
2008-05-06,90.55119230769226,-0.0,-1.1114463288417755,-0.023099580454072566,5735.685567091229
2008-05-07,90.57619230769228,-0.0,-1.3778113434673922,-0.023099495575479523,5735.662467595654
2008-05-08,90.68119230769229,-0.0,-1.1477574613600603,-0.023099411396287906,5735.639368184257
2008-05-09,90.71619230769228,-0.0,-0.863799141464656,-0.02309932791195024,5735.616268856345
2008-05-12,90.71619230769228,-0.0,-0.6088482619891498,-0.02309924511519057,5735.59316961123
2008-05-13,90.51119230769228,-0.0,-0.9851538484174922,-0.02309916299964243,5735.570070448231
2008-05-14,90.46619230769228,-0.0,-1.5559015001338246,-0.023099081561667845,5735.546971366669
2008-05-15,90.63619230769228,-0.0,-1.3327853185701188,-0.02309900079308136,5735.523872365876
2008-05-16,90.64619230769226,-0.0,-1.2433368566623377,-0.023098920690244995,5735.500773445186
2008-05-19,90.67119230769228,-0.0,-1.0766045724288276,-0.023098841245882795,5735.47767460394
2008-05-20,90.72619230769227,-0.0,-0.7344550866760896,-0.023098762455447286,5735.454575841484
2008-05-21,90.66119230769226,-0.0,-0.6388131969043013,-0.0230986843134815,5735.431477157171
2008-05-22,90.50119230769226,-0.0,-1.0116427091603155,-0.02309860681361897,5735.408378550357
2008-05-23,90.57619230769228,-0.0,-1.1311480874473727,-0.02309852995131223,5735.385280020406
2008-05-26,,-0.0,-1.1313439626660182,-0.02309845372019481,5735.362181566686
2008-05-27,90.44619230769229,-0.0,-1.7039912691984969,-0.023098378114809748,5735.339083188571
2008-05-28,90.34119230769228,-0.0,-2.5244368869132607,-0.02309830313151906,5735.315984885439
2008-05-29,90.22619230769227,-0.0,-3.570920896339005,-0.02309822876304679,5735.292886656676
2008-05-30,90.24119230769227,-0.0,-4.520192695096931,-0.02309815500575496,5735.2697885016705
2008-06-02,90.35619230769228,-0.0,-4.677074053744768,-0.023098081853277108,5735.246690419817
2008-06-03,90.46619230769228,-0.0,-4.466277616434164,-0.02309800930106576,5735.223592410516
2008-06-04,90.39119230769226,-0.0,-4.622713357753411,-0.023097937344573438,5735.200494473172
2008-06-05,90.21119230769229,-0.0,-4.926048610492491,-0.023097865977433685,5735.177396607194
2008-06-06,90.27619230769228,-0.0,-5.289556533235195,-0.02309779519600852,5735.154298811998
2008-06-09,90.16619230769228,-0.0,-5.861994614418554,-0.023097724994840974,5735.131201087003
2008-06-10,90.05119230769226,-0.0,-6.678130074580737,-0.02309765536847408,5735.108103431635
2008-06-11,90.16619230769228,-0.0,-6.824516926543258,-0.023097586313269858,5735.085005845322
2008-06-12,89.95119230769227,-0.0,-7.122006279451381,-0.023097517822861846,5735.061908327499
2008-06-13,89.86119230769226,-0.0,-8.187462140317606,-0.023097449893612065,5735.038810877605
2008-06-16,,-0.0,-8.187002747730375,-0.023097382520973042,5735.015713495084
2008-06-17,89.96619230769227,-0.0,-8.739757549654376,-0.023097315699487808,5734.992616179385
2008-06-18,90.11619230769227,-0.0,-8.253039387102989,-0.02309724942460889,5734.96951892996
2008-06-19,90.06119230769227,-0.0,-8.596348603049423,-0.02309718369269831,5734.946421746267
2008-06-20,90.10619230769228,-0.0,-8.69213740245799,-0.0230971184973896,5734.92332462777
2008-06-23,90.03119230769227,-0.0,-9.005347168313822,-0.023097053835954284,5734.900227573934
2008-06-24,90.10619230769228,-0.0,-8.898401841910703,-0.02309698970293539,5734.877130584231
2008-06-25,90.08119230769226,-0.0,-9.081480933662485,-0.02309692609378544,5734.854033658137
2008-06-26,90.18119230769229,-0.0,-8.5889364610686,-0.023096863004866464,5734.830936795132
2008-06-27,90.18619230769228,-0.0,-8.442251250972465,-0.023096800430721487,5734.807839994702
2008-06-30,90.24619230769228,-0.0,-8.00888177160285,-0.023096738368622027,5734.784743256333
2008-07-01,90.24619230769228,-0.0,-7.724081262878108,-0.023096676813111117,5734.76164657952
2008-07-02,90.26119230769228,-0.0,-7.409302616182154,-0.02309661575964128,5734.73854996376
2008-07-03,90.24119230769227,-0.0,-7.189611271866703,-0.023096555205484037,5734.715453408555
2008-07-04,,-0.0,-7.189241835045004,-0.02309649514427292,5734.692356913411
2008-07-07,90.25619230769226,-0.0,-6.690900773757998,-0.023096435574188945,5734.669260477836
2008-07-08,90.37119230769228,-0.0,-5.687564672873186,-0.02309637648977514,5734.646164101347
2008-07-09,90.45119230769228,-0.0,-4.72001503430034,-0.023096317887393525,5734.623067783459
2008-07-10,90.47119230769228,-0.0,-3.8951672123324523,-0.02309625976249663,5734.599971523697
2008-07-11,90.35119230769227,-0.0,-3.368139392458645,-0.023096202111446473,5734.576875321585
2008-07-14,,-0.0,-3.368273103634052,-0.023096144930605078,5734.553779176655
2008-07-15,90.44619230769229,-0.0,-2.61788679588939,-0.02309608821542497,5734.530683088439
2008-07-16,90.34619230769228,-0.0,-2.3648502384323473,-0.02309603196226817,5734.507587056477
2008-07-17,90.13619230769228,-0.0,-2.618760652561232,-0.0230959761674967,5734.484491080309
2008-07-18,90.08119230769228,-0.0,-3.3211999094205513,-0.023095920827472582,5734.461395159482
2008-07-21,90.09119230769228,-0.0,-3.9067942717607003,-0.02309586593764834,5734.438299293544
2008-07-22,90.07119230769226,-0.0,-4.509558070347717,-0.023095811495295493,5734.415203482049
2008-07-23,90.04619230769227,-0.0,-5.1374240031150835,-0.02309575749495707,5734.392107724554
2008-07-24,90.25119230769228,-0.0,-4.144965806865845,-0.023095703934814082,5734.369012020619
2008-07-25,90.15119230769228,-0.0,-4.2022078186034095,-0.023095650810319057,5734.345916369809
2008-07-28,90.26119230769228,-0.0,-3.8390524519315616,-0.023095598117834015,5734.322820771691
2008-07-29,90.23119230769228,-0.0,-3.7594697395093624,-0.023095545854630473,5734.2997252258365
2008-07-30,90.24119230769227,-0.0,-3.661271677718513,-0.02309549401525146,5734.276629731821
2008-07-31,90.31119230769228,-0.0,-3.289078377303613,-0.023095442598787486,5734.253534289222
2008-08-01,90.35119230769227,-0.0,-2.867393118180312,-0.023095391598872084,5734.230438897624
2008-08-04,90.28119230769228,-0.0,-2.681955187235004,-0.023095341013686266,5734.20734355661
2008-08-05,90.26619230769226,-0.0,-2.611447457215161,-0.023095290840501548,5734.184248265769
2008-08-06,90.19119230769228,-0.0,-2.750829302181038,-0.02309524107386096,5734.1611530246955
2008-08-07,90.30119230769228,-0.0,-2.4147300599102666,-0.023095191711945517,5734.138057832984
2008-08-08,90.27619230769228,-0.0,-2.3148461735397965,-0.023095142751117237,5734.1149626902325
2008-08-11,90.21119230769229,-0.0,-2.4168017088666423,-0.02309509418773814,5734.091867596045
2008-08-12,90.32619230769228,-0.0,-2.0199715890367256,-0.02309504601817025,5734.068772550027
2008-08-13,90.28619230769227,-0.0,-1.9038716950612362,-0.023094998239685083,5734.045677551787
2008-08-14,90.36119230769228,-0.0,-1.5124305477474602,-0.023094950849554152,5734.022582600937
2008-08-15,90.39119230769226,-0.0,-1.0860152105160998,-0.023094903843229986,5733.999487697094
2008-08-18,90.40119230769228,-0.0,-0.6655292511271379,-0.0230948572179841,5733.976392839876
2008-08-19,90.39119230769226,-0.0,-0.3202040504877586,-0.023094810971997504,5733.953298028904
2008-08-20,90.47619230769227,-0.0,0.3116939019510812,-0.023094765100722725,5733.930203263803
2008-08-21,90.44119230769228,-0.0,0.7359344810068639,-0.023094719600521785,5733.907108544203
2008-08-22,90.39119230769226,-0.0,0.913186015000488,-0.023094674470485188,5733.884013869732
2008-08-25,90.44619230769229,-0.0,1.2874735700315236,-0.023094629705155967,5733.860919240027
2008-08-26,90.47119230769228,-0.0,1.7376313680903341,-0.023094585303624626,5733.837824654724
2008-08-27,90.50119230769228,-0.0,2.2684114460495945,-0.023094541261343693,5733.814730113462
2008-08-28,90.49119230769227,-0.0,2.7073921309973996,-0.023094497575584683,5733.791635615887
2008-08-29,90.49619230769228,-0.0,3.133497826783477,-0.023094454244528606,5733.768541161642
2008-09-01,,-0.0,3.1337302140334105,-0.02309441126362799,5733.7454467503785
2008-09-02,90.57619230769228,-0.0,3.8729001903139264,-0.023094368631063844,5733.722352381747
2008-09-03,90.62619230769228,-0.0,4.812561015050034,-0.023094326344107685,5733.699258055403
2008-09-04,90.72119230769228,-0.0,5.871525811799516,-0.023094284399121534,5733.676163771004
2008-09-05,90.69119230769228,-0.0,6.780812090253798,-0.023094242793376907,5733.653069528211
2008-09-08,90.76619230769226,-0.0,7.828026508739845,-0.023094201525054814,5733.629975326686
2008-09-09,90.80619230769229,-0.0,9.098759312779292,-0.02309416058960778,5733.606881166096
2008-09-10,90.77619230769228,-0.0,9.93734919646503,-0.023094119986126316,5733.58378704611
2008-09-11,90.80619230769229,-0.0,10.9743041368235,-0.023094079710972437,5733.560692966399
2008-09-12,90.69619230769229,-0.0,10.072750444036169,-0.023094039761417662,5733.537598926638
2008-09-15,90.96619230769228,-0.0,8.31521462462785,-0.023094000135643,5733.514504926502
2008-09-16,90.90619230769228,-0.0,8.89363169357902,-0.023093960830010474,5733.491410965672
2008-09-17,90.94619230769229,-0.0,9.737690354201362,-0.023093921841791598,5733.46831704383
2008-09-18,90.89119230769226,-0.0,10.090416922431391,-0.02309388316825789,5733.445223160662
2008-09-19,90.50619230769227,-0.0,6.064198698359482,-0.023093844808499853,5733.422129315853
2008-09-22,90.42619230769228,-0.0,5.3056401118629575,-0.023093806757970015,5733.3990355090955
2008-09-23,90.38619230769228,-0.0,4.566068234201212,-0.023093769014849386,5733.375941740081
2008-09-24,90.48119230769228,-0.0,4.047468807852673,-0.023093731576409482,5733.352848008504
2008-09-25,90.38119230769227,-0.0,3.3608203035968596,-0.023093694440831314,5733.329754314063
2008-09-26,90.40619230769228,-0.0,2.8578930281825623,-0.023093657605386397,5733.306660656458
2008-09-29,90.71619230769228,-0.0,2.6756849574546764,-0.02309362106734625,5733.283567035391
2008-09-30,90.44119230769228,-0.0,2.0826958186013913,-0.023091163929166214,5733.2604758714615
2008-10-01,90.52119230769227,-0.0,1.9542708888027414,-0.023086984115252562,5733.237388887346
2008-10-02,90.66619230769228,-0.0,2.099366701292454,-0.023082856751898362,5733.214306030594
2008-10-03,90.68119230769229,-0.0,2.315837001247848,-0.02307878111150785,5733.191227249483
2008-10-06,90.94119230769228,-0.0,2.817398267276797,-0.0230747564783087,5733.1681524930045
2008-10-07,90.86619230769227,-0.0,3.2589991818043855,-0.02307078214835201,5733.145081710856
2008-10-08,,-0.0,3.2588235136941326,-0.023066857426783827,5733.122014853429
2008-10-09,90.42119230769228,-0.0,2.6144587905152417,-0.023062981627845147,5733.098951871802
2008-10-10,90.38619230769228,-0.0,2.0499736862613585,-0.023059154079419386,5733.075892717722
2008-10-13,,-0.0,2.0498961552505834,-0.023055374114846927,5733.052837343607
2008-10-14,90.14619230769227,-0.0,0.8113549066973641,-0.02305164108202007,5733.029785702525
2008-10-15,90.19619230769229,-0.0,-0.06519609243119605,-0.02304795433428808,5733.006737748191
2008-10-16,90.28119230769228,-0.0,-0.5974927940212441,-0.02304431323773315,5732.983693434953
2008-10-17,90.28119230769228,-0.0,-1.0642755101755987,-0.023040717166622926,5732.960652717787
2008-10-20,90.43119230769229,-0.0,-1.0365181943161348,-0.02303716550250101,5732.937615552284
2008-10-21,90.76619230769228,-0.0,-0.13498775968281437,-0.023033657639643934,5732.9145818946445
2008-10-22,90.84619230769228,-0.0,0.7104804790268754,-0.02303019297960418,5732.891551701665
2008-10-23,90.91119230769227,-0.0,1.6171327638115065,-0.023026770931210194,5732.868524930734
2008-10-24,90.61119230769228,-0.0,1.436398672931274,-0.023023390914204356,5732.845501539819
2008-10-27,90.50119230769228,-0.0,1.2582303674505402,-0.023020052355605003,5732.822481487464
2008-10-28,90.35619230769228,-0.0,0.8066194303781954,-0.02301675469152542,5732.799464732772
2008-10-29,,-0.0,0.8066132734938033,-0.023013497366264346,5732.776451235406
2008-10-30,90.36119230769228,-0.0,0.3832653133368982,-0.023010279831396474,5732.753440955575
2008-10-31,90.37119230769228,-0.0,0.060336163020041494,-0.02300710154850094,5732.730433854026
2008-11-03,90.36619230769227,-0.0,-0.23550223008927584,-0.023003961984613852,5732.707429892042
2008-11-04,90.58619230769229,-0.0,0.013483536664320154,-0.02300086061586626,5732.684429031426
2008-11-05,90.67119230769228,-0.0,0.40807295755481937,-0.022997796926574665,5732.661431234499
2008-11-06,90.62119230769228,-0.0,0.6432644472100317,-0.022994770406512544,5732.638436464093
2008-11-07,90.56619230769228,-0.0,0.726018566350029,-0.022991780556367303,5732.615444683536
2008-11-10,90.59619230769228,-0.0,0.8756032991644298,-0.022988826879554836,5732.592455856657
2008-11-11,,-0.0,0.8755928289835732,-0.022985908891314466,5732.569469947765
2008-11-12,90.79619230769228,-0.0,1.5171728020170003,-0.022983026110523497,5732.546486921655
2008-11-13,90.73119230769228,-0.0,1.9127599105237794,-0.022980178065154178,5732.52350674359
2008-11-14,90.79619230769228,-0.0,2.4386970877515473,-0.022977364288635727,5732.500529379301
2008-11-17,90.84619230769228,-0.0,3.042410287201799,-0.022974584322582814,5732.4775547949785
2008-11-18,91.01619230769228,-0.0,3.8507713947468245,-0.022971837714067078,5732.454582957264
2008-11-19,91.29119230769228,-0.0,4.828765771411936,-0.02296912401652662,5732.431613833248
2008-11-20,91.55119230769228,-0.0,6.209002685422481,-0.0229664427906755,5732.408647390457
2008-11-21,91.34619230769228,-0.0,6.58974387088767,-0.022963793604503735,5732.385683596853
2008-11-24,91.16619230769228,-0.0,6.658105722936534,-0.02296117602963932,5732.362722420823
2008-11-25,91.57119230769229,-0.0,6.741362126479113,-0.0229585896458957,5732.339763831177
2008-11-26,91.64119230769228,-0.0,7.828913677357872,-0.02295603403945279,5732.316807797138
2008-11-27,,-0.0,7.828263142300992,-0.02295350880103797,5732.293854288337
2008-11-28,91.70619230769228,-0.0,8.784317422537413,-0.02295101352774509,5732.270903274809
2008-12-01,91.99119230769227,-0.0,9.842684259189358,-0.022948547822124965,5732.247954726987
2008-12-02,92.05119230769228,-0.0,11.357426109977206,-0.022946111294004368,5732.225008615693
2008-12-03,92.04619230769228,-0.0,12.618142534245315,-0.022943703557757544,5732.202064912135
2008-12-04,92.07619230769228,-0.0,13.852810511697673,-0.022941324232306215,5732.179123587903
2008-12-05,92.04619230769228,-0.0,14.755619293868795,-0.022938972944757552,5732.156184614958
2008-12-08,91.96619230769228,-0.0,15.165400118777674,-0.022936649324037717,5732.133247965634
2008-12-09,92.00619230769227,-0.0,15.93945532567038,-0.022934353007258323,5732.110313612627
2008-12-10,92.04119230769228,-0.0,16.71298299882535,-0.022932083635168965,5732.0873815289915
2008-12-11,92.15119230769228,-0.0,17.542215453625026,-0.022929840853976202,5732.0644516881375
2008-12-12,92.22619230769227,-0.0,18.53949399342578,-0.02292762431625306,5732.041524063821
2008-12-15,92.23619230769228,-0.0,18.876509833143462,-0.02292543367821054,5732.018598630143
2008-12-16,92.55119230769228,-0.0,18.75432781205798,-0.02292326859969762,5731.995675361543
2008-12-17,92.66619230769228,-0.0,18.961286086105215,-0.022921128748748743,5731.972754232795
2008-12-18,92.75619230769227,-0.0,19.111488681000278,-0.022919013795217325,5731.949835218999
2008-12-19,92.65119230769228,-0.0,19.155303295491063,-0.022916923415323254,5731.926918295584
2008-12-22,92.56119230769228,-0.0,19.21346686039775,-0.022914857288924395,5731.904003438295
2008-12-23,92.59619230769228,-0.0,19.343091674908436,-0.022912815100426087,5731.881090623195
